946 	 2506 	 1154938475 	 5197824000 	 20791296000 	 1 	 4 	 17326080000 	 76234752000 	 25344000 	 119808000 	 1732608000 	 6930432000 	 310493952 	 1241975808 	 0 	 1732608000 	 0 	 53.7961	recordings/acmmm2011/./1920x1200/desktop.mov

629 	 2024 	 730391778 	 3532032000 	 14128128000 	 1 	 4 	 11773440000 	 51803136000 	 25344000 	 119808000 	 1177344000 	 4709376000 	 204837120 	 819348480 	 0 	 1177344000 	 0 	 40.9546	recordings/acmmm2011/./1920x1200/digg.mov

1249 	 2524 	 642755768 	 5260032000 	 21040128000 	 1 	 4 	 17533440000 	 77147136000 	 25344000 	 119808000 	 1753344000 	 7013376000 	 182702592 	 730810368 	 0 	 1753344000 	 0 	 52.8136	recordings/acmmm2011/./1920x1200/document.mov

1019 	 2418 	 563808103 	 4893696000 	 19574784000 	 1 	 4 	 16312320000 	 71774208000 	 25344000 	 119808000 	 1631232000 	 6524928000 	 162775296 	 651101184 	 0 	 1631232000 	 0 	 48.0925	recordings/acmmm2011/./1920x1200/email.mov

1005 	 2530 	 1287050027 	 5280768000 	 21123072000 	 1 	 4 	 17602560000 	 77451264000 	 25344000 	 119808000 	 1760256000 	 7041024000 	 343401984 	 1373607936 	 0 	 1760256000 	 0 	 53.1875	recordings/acmmm2011/./1920x1200/flickr.mov

1496 	 3062 	 2143498245 	 7119360000 	 28477440000 	 1 	 4 	 23731200000 	 104417280000 	 25344000 	 119808000 	 2373120000 	 9492480000 	 554978304 	 2219913216 	 0 	 2373120000 	 0 	 62.3778	recordings/acmmm2011/./1920x1200/maps.mov

889 	 2186 	 985944867 	 4091904000 	 16367616000 	 1 	 4 	 13639680000 	 60014592000 	 25344000 	 119808000 	 1363968000 	 5455872000 	 268280064 	 1073120256 	 0 	 1363968000 	 0 	 50.0917	recordings/acmmm2011/./1920x1200/npr.mov

949 	 1290 	 146397811 	 995328000 	 3981312000 	 1 	 4 	 3317760000 	 14598144000 	 25344000 	 119808000 	 331776000 	 1327104000 	 59316480 	 237265920 	 0 	 331776000 	 0 	 42.3712	recordings/acmmm2011/./1920x1200/presentation.mov

1304 	 2662 	 1422655157 	 5736960000 	 22947840000 	 1 	 4 	 19123200000 	 84142080000 	 25344000 	 119808000 	 1912320000 	 7649280000 	 376413696 	 1505654784 	 0 	 1912320000 	 0 	 58.9083	recordings/acmmm2011/./1920x1200/slideshow.mov

1498 	 3196 	 882547868 	 7582464000 	 30329856000 	 1 	 4 	 25274880000 	 111209472000 	 25344000 	 119808000 	 2527488000 	 10109952000 	 242125056 	 968500224 	 0 	 2527488000 	 0 	 55.8246	recordings/acmmm2011/./1920x1200/xcode.mov

1052 	 2942 	 1646634861 	 6704640000 	 26818560000 	 1 	 4 	 22348800000 	 98334720000 	 25344000 	 119808000 	 2234880000 	 8939520000 	 432937728 	 1731750912 	 0 	 2234880000 	 0 	 47.6233	recordings/acmmm2011/./1920x1200/youtube.mov

946 	 2520 	 612066550 	 2950992000 	 11803968000 	 1 	 4 	 9836640000 	 43281216000 	 14256000 	 67392000 	 983664000 	 3934656000 	 164786400 	 659145600 	 0 	 983664000 	 0 	 55.3467	recordings/acmmm2011/./1440x900/desktop.mov

629 	 2050 	 358396091 	 2037312000 	 8149248000 	 1 	 4 	 6791040000 	 29880576000 	 14256000 	 67392000 	 679104000 	 2716416000 	 101865600 	 407462400 	 0 	 679104000 	 0 	 41.0028	recordings/acmmm2011/./1440x900/digg.mov

1249 	 2568 	 347361022 	 3044304000 	 12177216000 	 1 	 4 	 10147680000 	 44649792000 	 14256000 	 67392000 	 1014768000 	 4059072000 	 98897760 	 395591040 	 0 	 1014768000 	 0 	 53.2145	recordings/acmmm2011/./1440x900/document.mov

1019 	 2424 	 285551974 	 2764368000 	 11057472000 	 1 	 4 	 9214560000 	 40544064000 	 14256000 	 67392000 	 921456000 	 3685824000 	 83190240 	 332760960 	 0 	 921456000 	 0 	 58.9358	recordings/acmmm2011/./1440x900/email.mov

