946 	 796 	 1554472628 	 0 	 0 	 0 	 0 	 11520000 	 55296000 	 13824000 	 73728000 	 2304000 	 9216000 	 390583296 	 1562333184 	 0 	 2304000 	 0 	 inf	recordings/acmmm2011/./1920x1200/desktop.mov

629 	 529 	 961542281 	 0 	 0 	 0 	 0 	 11520000 	 55296000 	 13824000 	 73728000 	 2304000 	 9216000 	 242479872 	 969919488 	 0 	 2304000 	 0 	 inf	recordings/acmmm2011/./1920x1200/digg.mov

1249 	 1240 	 1642538152 	 0 	 0 	 0 	 0 	 11520000 	 55296000 	 13824000 	 73728000 	 2304000 	 9216000 	 412579584 	 1650318336 	 0 	 2304000 	 0 	 inf	recordings/acmmm2011/./1920x1200/document.mov

1019 	 1018 	 1790931866 	 0 	 0 	 0 	 0 	 11520000 	 55296000 	 13824000 	 73728000 	 2304000 	 9216000 	 449646336 	 1798585344 	 0 	 2304000 	 0 	 inf	recordings/acmmm2011/./1920x1200/email.mov

1005 	 835 	 1684826547 	 0 	 0 	 0 	 0 	 11520000 	 55296000 	 13824000 	 73728000 	 2304000 	 9216000 	 423143424 	 1692573696 	 0 	 2304000 	 0 	 inf	recordings/acmmm2011/./1920x1200/flickr.mov

1496 	 1482 	 5063998650 	 0 	 0 	 0 	 0 	 11520000 	 55296000 	 13824000 	 73728000 	 2304000 	 9216000 	 1267202304 	 5068809216 	 0 	 2304000 	 0 	 inf	recordings/acmmm2011/./1920x1200/maps.mov

889 	 853 	 1732330309 	 0 	 0 	 0 	 0 	 11520000 	 55296000 	 13824000 	 73728000 	 2304000 	 9216000 	 435009024 	 1740036096 	 0 	 2304000 	 0 	 inf	recordings/acmmm2011/./1920x1200/npr.mov

949 	 953 	 1044737353 	 0 	 0 	 0 	 0 	 11520000 	 55296000 	 13824000 	 73728000 	 2304000 	 9216000 	 263259648 	 1053038592 	 0 	 2304000 	 0 	 inf	recordings/acmmm2011/./1920x1200/presentation.mov

1304 	 1308 	 3158853676 	 0 	 0 	 0 	 0 	 11520000 	 55296000 	 13824000 	 73728000 	 2304000 	 9216000 	 791329536 	 3165318144 	 0 	 2304000 	 0 	 inf	recordings/acmmm2011/./1920x1200/slideshow.mov

1498 	 1492 	 2495105516 	 0 	 0 	 0 	 0 	 11520000 	 55296000 	 13824000 	 73728000 	 2304000 	 9216000 	 625536000 	 2502144000 	 0 	 2304000 	 0 	 inf	recordings/acmmm2011/./1920x1200/xcode.mov

