946 	 950 	 8718351260 	 0 	 0 	 0 	 0 	 10909440000 	 52365312000 	 13824000 	 73728000 	 2181888000 	 8727552000 	 2181888000 	 8727552000 	 0 	 2181888000 	 0 	 inf	recordings/acmmm2011/./1920x1200/desktop.mov

629 	 633 	 5796874188 	 0 	 0 	 0 	 0 	 7257600000 	 34836480000 	 13824000 	 73728000 	 1451520000 	 5806080000 	 1451520000 	 5806080000 	 0 	 1451520000 	 0 	 inf	recordings/acmmm2011/./1920x1200/digg.mov

1249 	 1253 	 11510804108 	 0 	 0 	 0 	 0 	 14400000000 	 69120000000 	 13824000 	 73728000 	 2880000000 	 11520000000 	 2880000000 	 11520000000 	 0 	 2880000000 	 0 	 inf	recordings/acmmm2011/./1920x1200/document.mov

1019 	 1023 	 9391120428 	 0 	 0 	 0 	 0 	 11750400000 	 56401920000 	 13824000 	 73728000 	 2350080000 	 9400320000 	 2350080000 	 9400320000 	 0 	 2350080000 	 0 	 inf	recordings/acmmm2011/./1920x1200/email.mov

1005 	 1009 	 9262096204 	 0 	 0 	 0 	 0 	 11589120000 	 55627776000 	 13824000 	 73728000 	 2317824000 	 9271296000 	 2317824000 	 9271296000 	 0 	 2317824000 	 0 	 inf	recordings/acmmm2011/./1920x1200/flickr.mov

1496 	 1500 	 13787160060 	 0 	 0 	 0 	 0 	 17245440000 	 82778112000 	 13824000 	 73728000 	 3449088000 	 13796352000 	 3449088000 	 13796352000 	 0 	 3449088000 	 0 	 inf	recordings/acmmm2011/./1920x1200/maps.mov

889 	 893 	 8193038348 	 0 	 0 	 0 	 0 	 10252800000 	 49213440000 	 13824000 	 73728000 	 2050560000 	 8202240000 	 2050560000 	 8202240000 	 0 	 2050560000 	 0 	 inf	recordings/acmmm2011/./1920x1200/npr.mov

949 	 953 	 8745999308 	 0 	 0 	 0 	 0 	 10944000000 	 52531200000 	 13824000 	 73728000 	 2188800000 	 8755200000 	 2188800000 	 8755200000 	 0 	 2188800000 	 0 	 inf	recordings/acmmm2011/./1920x1200/presentation.mov

1304 	 1308 	 12017684988 	 0 	 0 	 0 	 0 	 15033600000 	 72161280000 	 13824000 	 73728000 	 3006720000 	 12026880000 	 3006720000 	 12026880000 	 0 	 3006720000 	 0 	 inf	recordings/acmmm2011/./1920x1200/slideshow.mov

1498 	 1502 	 13805592092 	 0 	 0 	 0 	 0 	 17268480000 	 82888704000 	 13824000 	 73728000 	 3453696000 	 13814784000 	 3453696000 	 13814784000 	 0 	 3453696000 	 0 	 inf	recordings/acmmm2011/./1920x1200/xcode.mov

1052 	 1056 	 9695248956 	 0 	 0 	 0 	 0 	 6220800000 	 29859840000 	 13824000 	 73728000 	 1244160000 	 4976640000 	 2426112000 	 9704448000 	 0 	 1244160000 	 0 	 inf	recordings/acmmm2011/./1920x1200/youtube.mov

946 	 950 	 4904079260 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 1227312000 	 4909248000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/desktop.mov

629 	 633 	 3260746188 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 816480000 	 3265920000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/digg.mov

1249 	 1253 	 6474836108 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 1620000000 	 6480000000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/document.mov

1019 	 1023 	 5282512428 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 1321920000 	 5287680000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/email.mov

1005 	 1009 	 5209936204 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 1303776000 	 5215104000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/flickr.mov

1496 	 1500 	 7755288060 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 1940112000 	 7760448000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/maps.mov

889 	 893 	 4608590348 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 1153440000 	 4613760000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/npr.mov

949 	 953 	 4919631308 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 1231200000 	 4924800000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/presentation.mov

1304 	 1308 	 6759956988 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 1691280000 	 6765120000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/slideshow.mov

1498 	 1502 	 7765656092 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 1942704000 	 7770816000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/xcode.mov

1052 	 1056 	 5453584956 	 0 	 0 	 0 	 0 	 6480000 	 31104000 	 7776000 	 41472000 	 1296000 	 5184000 	 1364688000 	 5458752000 	 0 	 1296000 	 0 	 inf	recordings/acmmm2011/./1440x900/youtube.mov

946 	 950 	 2179599260 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 545472000 	 2181888000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/desktop.mov

629 	 633 	 1449226188 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 362880000 	 1451520000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/digg.mov

1249 	 1253 	 2877716108 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 720000000 	 2880000000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/document.mov

1019 	 1023 	 2347792428 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 587520000 	 2350080000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/email.mov

1005 	 1009 	 2315536204 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 579456000 	 2317824000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/flickr.mov

1496 	 1500 	 3446808060 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 862272000 	 3449088000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/maps.mov

889 	 893 	 2048270348 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 512640000 	 2050560000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/npr.mov

949 	 953 	 2186511308 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 547200000 	 2188800000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/presentation.mov

1304 	 1308 	 3004436988 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 751680000 	 3006720000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/slideshow.mov

1498 	 1502 	 3451416092 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 863424000 	 3453696000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/xcode.mov

1052 	 1056 	 2423824956 	 0 	 0 	 0 	 0 	 2880000 	 13824000 	 3456000 	 18432000 	 576000 	 2304000 	 606528000 	 2426112000 	 0 	 576000 	 0 	 inf	recordings/acmmm2011/./960x600/youtube.mov

