Frames,Commands Sent,Bytes Transmitted,IV Num Reads,IV Bytes Read,IV Num Writes,IV Bytes Written,CP Num Reads,CP Bytes Read,CP Num Writes,CP Bytes Written,FV Num Reads,FV Bytes Read,FV Num Writes,FV Bytes Written,Pixels Mapped,Pixels Blended,PSNR,File Name,L1-Hit,L1-Miss,L1-Load,L1-Store,L1-Evict,L2-Hit,L2-Miss,L2-Load,L2-Store,L2-Evict,L3-Hit,L3-Miss,L3-Load,L3-Store,L3-Evict,Mem-Hit,Mem-Miss,Mem-Load,Mem-Store,Mem-Evict
240 , 4881600 , 897727984 , 18943534 , 17545800192 , 0 , 0 , 18943774 , 211889880576 , 100011998 , 50894880000 , 18943534 , 5848600064 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/maps.mov,1553624576,8192,1553632768,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 288564376 , 11863219 , 10390827264 , 0 , 0 , 11863459 , 190424961792 , 23866547 , 11821540864 , 11863219 , 3463609088 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/presentation.mov,3463601280,7808,3463609088,0,0,0,15616,15616,0,0,0,15616,15616,0,0,15616,0,15616,0,0
240 , 4881600 , 384229200 , 12902892 , 10874734848 , 0 , 0 , 12903132 , 191876684544 , 35824650 , 18025263616 , 12902892 , 3624911616 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/slideshow.mov,3624903680,7936,3624911616,0,0,0,15872,15872,0,0,0,15872,15872,0,0,15872,0,15872,0,0
240 , 4881600 , 598302136 , 16152348 , 15175332480 , 0 , 0 , 16152588 , 204778477440 , 62583767 , 31730918656 , 16152348 , 5058444160 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/npr.mov,763468800,8064,763476864,0,0,0,16128,16128,0,0,0,16128,16128,0,0,16128,0,16128,0,0
240 , 2160000 , 236663128 , 6677638 , 6018690816 , 0 , 0 , 6677878 , 88834952448 , 24182891 , 12381640192 , 6677638 , 2006230272 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/desktop.mov,2006222080,8192,2006230272,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 551098664 , 15526509 , 13982421120 , 0 , 0 , 15526749 , 201199743360 , 56683333 , 28709417472 , 15526509 , 4660807040 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/xcode.mov,365831552,8192,365839744,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 351446680 , 8067394 , 7643836416 , 0 , 0 , 8067634 , 93710389248 , 38530835 , 19727787520 , 8067394 , 2547945472 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/digg.mov,2547937280,8192,2547945472,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 385488288 , 13135487 , 11309268480 , 0 , 0 , 13135727 , 193180285440 , 35982036 , 18075164416 , 13135487 , 3769756160 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/youtube.mov,3769747968,8192,3769756160,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 224141048 , 6278115 , 5639036160 , 0 , 0 , 6278355 , 87695988480 , 22617631 , 11580227072 , 6278115 , 1879678720 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/flickr.mov,1879670528,8192,1879678720,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 354230336 , 8532858 , 8253703680 , 0 , 0 , 8533098 , 95539991040 , 38878792 , 19905941504 , 8532858 , 2751234560 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/email.mov,2751226368,8192,2751234560,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 459273608 , 10372157 , 10441947648 , 0 , 0 , 10372397 , 102104722944 , 52009201 , 26628710912 , 10372157 , 3480649216 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/document.mov,3480641024,8192,3480649216,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 493207072 , 9338736 , 8967952128 , 0 , 0 , 9338976 , 97682736384 , 56250884 , 28800452608 , 9338736 , 2989317376 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/maps.mov,2989309184,8192,2989317376,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 150998920 , 5776494 , 5385034752 , 0 , 0 , 5776734 , 86933984256 , 13474865 , 6899130880 , 5776494 , 1795011584 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/presentation.mov,1795003776,7808,1795011584,0,0,0,15616,15616,0,0,0,15616,15616,0,0,15616,0,15616,0,0
240 , 2160000 , 217492744 , 6091702 , 5338289664 , 0 , 0 , 6091942 , 86793748992 , 21786593 , 11154735616 , 6091702 , 1779429888 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/slideshow.mov,1779421952,7936,1779429888,0,0,0,15872,15872,0,0,0,15872,15872,0,0,15872,0,15872,0,0
240 , 2160000 , 347320696 , 8214455 , 8117366784 , 0 , 0 , 8214695 , 95130980352 , 38015087 , 19463724544 , 8214455 , 2705788928 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/npr.mov,2705780736,8192,2705788928,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 285308536 , 7484739 , 6882336000 , 0 , 0 , 7484979 , 91425888000 , 30263567 , 15494946304 , 7484739 , 2294112000 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/xcode.mov,2294103808,8192,2294112000,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 206119320 , 6219868 , 5569346304 , 0 , 0 , 6220108 , 87486918912 , 20364915 , 10426836480 , 6219868 , 1856448768 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/youtube.mov,1856440576,8192,1856448768,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
