Frames,Commands Sent,Bytes Transmitted,IV Num Reads,IV Bytes Read,IV Num Writes,IV Bytes Written,CP Num Reads,CP Bytes Read,CP Num Writes,CP Bytes Written,FV Num Reads,FV Bytes Read,FV Num Writes,FV Bytes Written,Pixels Mapped,Pixels Blended,PSNR,File Name,L1-Hit,L1-Miss,L1-Load,L1-Store,L1-Evict,L2-Hit,L2-Miss,L2-Load,L2-Store,L2-Evict,L3-Hit,L3-Miss,L3-Load,L3-Store,L3-Evict,Mem-Hit,Mem-Miss,Mem-Load,Mem-Store,Mem-Evict
,540467680,3488,540471168,0,0,0,6976,6976,0,0,0,6976,6976,0,0,6976,0,6976,0,0
,548447712,5792,548453504,0,0,0,11584,11584,0,0,0,11584,11584,0,0,11584,0,11584,0,0
,607435040,5408,607440448,0,0,0,10816,10816,0,0,0,10816,10816,0,0,10816,0,10816,0,0
,1466886016,6272,1466892288,0,0,0,12544,12544,0,0,0,12544,12544,0,0,12544,0,12544,0,0
,1473489536,3968,1473493504,0,0,0,7936,7936,0,0,0,7936,7936,0,0,7936,0,7936,0,0
,3173788672,3328,3173792000,0,0,0,6656,6656,0,0,0,6656,6656,0,0,6656,0,6656,0,0
,3175521664,4224,3175525888,0,0,0,8448,8448,0,0,0,8448,8448,0,0,8448,0,8448,0,0
