Frames,Commands Sent,Bytes Transmitted,IV Num Reads,IV Bytes Read,IV Num Writes,IV Bytes Written,CP Num Reads,CP Bytes Read,CP Num Writes,CP Bytes Written,FV Num Reads,FV Bytes Read,FV Num Writes,FV Bytes Written,Pixels Mapped,Pixels Blended,PSNR,File Name,L1-Hit,L1-Miss,L1-Load,L1-Store,L1-Evict,L2-Hit,L2-Miss,L2-Load,L2-Store,L2-Evict,L3-Hit,L3-Miss,L3-Load,L3-Store,L3-Evict,Mem-Hit,Mem-Miss,Mem-Load,Mem-Store,Mem-Evict
240 , 993600 , 124446232 , 3462133 , 4820467968 , 0 , 0 , 3462373 , 46488847104 , 13071779 , 6390566656 , 3462133 , 1606822656 , 0 , 0 , 62553600 , 0 , inf,../recordings/acmmm2011/./video/bourne-10-action.m4v,1606814464,8192,1606822656,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 993600 , 136160528 , 3964362 , 6003672000 , 0 , 0 , 3964602 , 50038459200 , 14536066 , 7142361344 , 3964362 , 2001224000 , 0 , 0 , 62553600 , 0 , inf,../recordings/acmmm2011/./video/bourne-13-dialog.m4v,2001216064,7936,2001224000,0,0,0,15872,15872,0,0,0,15872,15872,0,0,15872,0,15872,0,0
240 , 993600 , 178459816 , 4569572 , 7585138368 , 0 , 0 , 4569812 , 54782858304 , 19823477 , 9847894144 , 4569572 , 2528379456 , 0 , 0 , 62553600 , 0 , inf,../recordings/acmmm2011/./video/bourne-2-moderate.m4v,2528371264,8192,2528379456,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2611200 , 446186592 , 11388386 , 17572816128 , 0 , 0 , 11388626 , 138282249984 , 49245324 , 25213605888 , 11388386 , 5857605376 , 0 , 0 , 167116800 , 0 , inf,../recordings/acmmm2011/./video/captain-720.mov,1562629888,8192,1562638080,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2611200 , 405607192 , 10540240 , 16137732864 , 0 , 0 , 10540480 , 133977000192 , 44172899 , 22616524288 , 10540240 , 5379244288 , 0 , 0 , 167116800 , 0 , inf,../recordings/acmmm2011/./video/limitless-720.mov,1084268800,8192,1084276992,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 5875200 , 833159440 , 22236690 , 31547032320 , 0 , 0 , 22236930 , 287159650560 , 89456930 , 45801948160 , 22236690 , 10515677440 , 0 , 0 , 376012800 , 0 , inf,../recordings/acmmm2011/./video/captain-1080.mov,1925734656,8192,1925742848,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 5875200 , 753335504 , 20964218 , 29829643008 , 0 , 0 , 20964458 , 282007482624 , 79478938 , 40693216256 , 20964218 , 9943214336 , 0 , 0 , 376012800 , 0 , inf,../recordings/acmmm2011/./video/limitless-1080.mov,1353271808,7936,1353279744,0,0,0,15872,15872,0,0,0,15872,15872,0,0,15872,0,15872,0,0
