Frames,Commands Sent,Bytes Transmitted,IV Num Reads,IV Bytes Read,IV Num Writes,IV Bytes Written,CP Num Reads,CP Bytes Read,CP Num Writes,CP Bytes Written,FV Num Reads,FV Bytes Read,FV Num Writes,FV Bytes Written,Pixels Mapped,Pixels Blended,PSNR,File Name,L1-Hit,L1-Miss,L1-Load,L1-Store,L1-Evict,L2-Hit,L2-Miss,L2-Load,L2-Store,L2-Evict,L3-Hit,L3-Miss,L3-Load,L3-Store,L3-Evict,Mem-Hit,Mem-Miss,Mem-Load,Mem-Store,Mem-Evict
240 , 470 , 952927451 , 235 , 6497280000 , 0 , 0 , 470 , 23823360000 , 109334 , 1007622144 , 235000 , 2165760000 , 102980 , 949063680 , 541440000 , 0 , inf,../recordings/acmmm2011/./1920x1200/youtube.mov,571803648,2543020032,3114823680,949063680,949063680,54647808,2488372224,2543020032,949063680,949063680,1535812608,952559616,2488372224,949063680,949063680,952559616,0,952559616,949063680,0
240 , 330 , 86640981 , 165 , 2566080000 , 0 , 0 , 330 , 9408960000 , 48932 , 253663488 , 165000 , 855360000 , 16448 , 85266432 , 213840000 , 0 , inf,../recordings/acmmm2011/./1440x900/email.mov,475496768,750249664,940626432,85266432,85266432,24461760,725787904,750249664,85266432,85266432,636065024,89722880,725787904,85266432,85266432,89722880,0,89722880,85266432,0
240 , 146 , 33286925 , 73 , 1135296000 , 0 , 0 , 146 , 4162752000 , 21005 , 108889920 , 73000 , 378432000 , 6309 , 32705856 , 94608000 , 0 , inf,../recordings/acmmm2011/./1440x900/presentation.mov,250858048,286423808,411137856,32705856,32705856,11905920,274517888,286423808,32705856,32705856,241440832,33077056,274517888,32705856,32705856,33077056,0,33077056,32705856,0
240 , 400 , 104549800 , 200 , 3110400000 , 0 , 0 , 400 , 11404800000 , 25234 , 130813056 , 200000 , 1036800000 , 20004 , 103700736 , 259200000 , 0 , inf,../recordings/acmmm2011/./1440x900/flickr.mov,834986432,651114304,1140500736,103700736,103700736,27701632,623412672,651114304,103700736,103700736,517582272,105830400,623412672,103700736,103700736,105830400,0,105830400,103700736,0
240 , 330 , 157934589 , 165 , 2566080000 , 0 , 0 , 330 , 9408960000 , 64274 , 333196416 , 165000 , 855360000 , 30098 , 156028032 , 213840000 , 0 , inf,../recordings/acmmm2011/./1440x900/maps.mov,449396224,847111808,1011388032,156028032,156028032,20268928,826842880,847111808,156028032,156028032,669270144,157572736,826842880,156028032,156028032,157572736,0,157572736,156028032,0
240 , 432 , 230794716 , 216 , 3359232000 , 0 , 0 , 432 , 12317184000 , 69293 , 359214912 , 216000 , 1119744000 , 44097 , 228598848 , 279936000 , 0 , inf,../recordings/acmmm2011/./1440x900/npr.mov,541014976,1180575872,1348342848,228598848,228598848,27773056,1152802816,1180575872,228598848,228598848,923517824,229284992,1152802816,228598848,228598848,229284992,0,229284992,228598848,0
240 , 322 , 150963649 , 161 , 2503872000 , 0 , 0 , 322 , 9180864000 , 46178 , 239386752 , 161000 , 834624000 , 28840 , 149506560 , 208656000 , 0 , inf,../recordings/acmmm2011/./1440x900/slideshow.mov,509305216,753033344,984130560,149506560,149506560,21944768,731088576,753033344,149506560,149506560,565691264,165397312,731088576,149506560,149506560,165397312,0,165397312,149506560,0
240 , 350 , 72301343 , 175 , 2721600000 , 0 , 0 , 350 , 9979200000 , 29062 , 150657408 , 175000 , 907200000 , 13780 , 71435520 , 226800000 , 0 , inf,../recordings/acmmm2011/./1440x900/xcode.mov,611674752,669360768,978635520,71435520,71435520,47143872,622216896,669360768,71435520,71435520,547696064,74520832,622216896,71435520,71435520,74520832,0,74520832,71435520,0
240 , 236 , 10092926 , 118 , 815616000 , 0 , 0 , 236 , 2990592000 , 13225 , 30470400 , 118000 , 271872000 , 4220 , 9722880 , 67968000 , 0 , inf,../recordings/acmmm2011/./960x600/document.mov,144249344,227969536,281594880,9722880,9722880,26306304,201663232,227969536,9722880,9722880,191940352,9722880,201663232,9722880,9722880,9722880,0,9722880,9722880,0
240 , 380 , 55843058 , 190 , 1313280000 , 0 , 0 , 380 , 4815360000 , 27740 , 63912960 , 190000 , 437760000 , 23823 , 54888192 , 109440000 , 0 , inf,../recordings/acmmm2011/./960x600/desktop.mov,283964160,354604032,492648192,54888192,54888192,11099648,343504384,354604032,54888192,54888192,288613120,54891264,343504384,54888192,54886656,54891264,0,54891264,54886656,0
240 , 322 , 65156653 , 161 , 1112832000 , 0 , 0 , 322 , 4080384000 , 31564 , 72723456 , 161000 , 370944000 , 27805 , 64062720 , 92736000 , 0 , inf,../recordings/acmmm2011/./960x600/digg.mov,252515584,306139136,435006720,64062720,64062720,8083456,298055680,306139136,64062720,64062720,233990656,64065024,298055680,64062720,64062720,64065024,0,64065024,64062720,0
240 , 464 , 526839248 , 232 , 3608064000 , 0 , 0 , 464 , 13229568000 , 106621 , 552723264 , 232000 , 1202688000 , 100900 , 523065600 , 300672000 , 0 , inf,../recordings/acmmm2011/./1440x900/youtube.mov,709891904,1416757696,1725753600,523065600,523065600,23372992,1393384704,1416757696,523065600,523065600,869300928,524083776,1393384704,523065600,523065600,524083776,0,524083776,523065600,0
240 , 302 , 36358187 , 151 , 1043712000 , 0 , 0 , 302 , 3826944000 , 29200 , 67276800 , 151000 , 347904000 , 15395 , 35470080 , 86976000 , 0 , inf,../recordings/acmmm2011/./960x600/email.mov,203552000,295790080,383374080,35470080,35470080,8587008,287203072,295790080,35470080,35470080,251730688,35472384,287203072,35470080,35470080,35472384,0,35472384,35470080,0
240 , 350 , 41702027 , 175 , 1209600000 , 0 , 0 , 350 , 4435200000 , 22752 , 52420608 , 175000 , 403200000 , 17769 , 40939776 , 100800000 , 0 , inf,../recordings/acmmm2011/./960x600/flickr.mov,347670528,230869248,444139776,40939776,40939776,3920640,226948608,230869248,40939776,40939776,185972224,40976384,226948608,40939776,40939520,40976384,0,40976384,40939520,0
240 , 74 , 9910901 , 37 , 255744000 , 0 , 0 , 74 , 937728000 , 12839 , 29581056 , 37000 , 85248000 , 4146 , 9552384 , 21312000 , 0 , inf,../recordings/acmmm2011/./960x600/presentation.mov,56651008,66565376,94800384,9552384,9552384,2456576,64108800,66565376,9552384,9552384,54556416,9552384,64108800,9552384,9552384,9552384,0,9552384,9552384,0
240 , 304 , 51142960 , 152 , 1050624000 , 0 , 0 , 304 , 3852288000 , 34676 , 79893504 , 152000 , 350208000 , 21722 , 50047488 , 87552000 , 0 , inf,../recordings/acmmm2011/./960x600/maps.mov,194588416,322403072,400255488,50047488,50047488,5663232,316739840,322403072,50047488,50047488,266581760,50158080,316739840,50047488,50047488,50158080,0,50158080,50047488,0
240 , 414 , 104002239 , 207 , 1430784000 , 0 , 0 , 414 , 5246208000 , 57558 , 132613632 , 207000 , 476928000 , 44308 , 102085632 , 119232000 , 0 , inf,../recordings/acmmm2011/./960x600/npr.mov,237293568,500696064,579013632,102085632,102085632,11400704,489295360,500696064,102085632,102085632,387214592,102080768,489295360,102085632,102071296,102080768,0,102080768,102071296,0
240 , 302 , 24943439 , 151 , 1043712000 , 0 , 0 , 302 , 3826944000 , 18619 , 42898176 , 151000 , 347904000 , 10576 , 24367104 , 86976000 , 0 , inf,../recordings/acmmm2011/./960x600/xcode.mov,242169344,246069760,372271104,24367104,24367104,16894976,229174784,246069760,24367104,24367104,204807680,24367104,229174784,24367104,24367104,24367104,0,24367104,24367104,0
240 , 288 , 50358408 , 144 , 995328000 , 0 , 0 , 288 , 3649536000 , 32679 , 75292416 , 144000 , 331776000 , 21404 , 49314816 , 82944000 , 0 , inf,../recordings/acmmm2011/./960x600/slideshow.mov,206219776,285463040,381090816,49314816,49314816,11108608,274354432,285463040,49314816,49314816,225063168,49291264,274354432,49314816,49185536,49291264,0,49291264,49185536,0
240 , 462 , 234048783 , 231 , 1596672000 , 0 , 0 , 462 , 5854464000 , 106115 , 244488960 , 231000 , 532224000 , 99956 , 230298624 , 133056000 , 0 , inf,../recordings/acmmm2011/./960x600/youtube.mov,314088192,625842432,762522624,230298624,230298624,7286272,618556160,625842432,230298624,230298624,388144128,230412032,618556160,230298624,230291712,230412032,0,230412032,230291712,0
