Frames,Commands Sent,Bytes Transmitted,IV Num Reads,IV Bytes Read,IV Num Writes,IV Bytes Written,CP Num Reads,CP Bytes Read,CP Num Writes,CP Bytes Written,FV Num Reads,FV Bytes Read,FV Num Writes,FV Bytes Written,Pixels Mapped,Pixels Blended,PSNR,File Name,L1-Hit,L1-Miss,L1-Load,L1-Store,L1-Evict,L2-Hit,L2-Miss,L2-Load,L2-Store,L2-Evict,L3-Hit,L3-Miss,L3-Load,L3-Store,L3-Evict,Mem-Hit,Mem-Miss,Mem-Load,Mem-Store,Mem-Evict
240 , 201 , 131016737 , 0 , 0 , 0 , 0 , 402 , 6251904000 , 0 , 0 , 201 , 1041984000 , 25234 , 130813056 , 260496000 , 0 , inf,../recordings/acmmm2011/./1440x900/flickr.mov,17920,1181332736,1181350656,130813056,139378560,1661824,1179670912,1181332736,139378560,139378176,1174486912,5184000,1179670912,139378176,5184000,5184000,0,5184000,5184000,0
240 , 238 , 254057086 , 0 , 0 , 0 , 0 , 476 , 7402752000 , 0 , 0 , 238 , 1233792000 , 48932 , 253663488 , 308448000 , 0 , inf,../recordings/acmmm2011/./1440x900/email.mov,0,1508840512,1508840512,253663488,275049216,34112,1508806400,1508840512,275049216,275049216,1503622400,5184000,1508806400,275049216,5184000,5184000,0,5184000,5184000,0
240 , 236 , 333712732 , 0 , 0 , 0 , 0 , 472 , 7340544000 , 0 , 0 , 236 , 1223424000 , 64274 , 333196416 , 305856000 , 0 , inf,../recordings/acmmm2011/./1440x900/maps.mov,0,1587836672,1587836672,333196416,364417024,172288,1587664384,1587836672,364417024,364416768,1582480384,5184000,1587664384,364416768,5184000,5184000,0,5184000,5184000,0
240 , 240 , 143545384 , 0 , 0 , 0 , 0 , 480 , 7464960000 , 0 , 0 , 240 , 1244160000 , 27647 , 143322048 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/presentation.mov,0,1406912256,1406912256,143322048,162752256,119424,1406792832,1406912256,162752256,162752256,1401608832,5184000,1406792832,162752256,5184000,5184000,0,5184000,5184000,0
240 , 235 , 1008498931 , 0 , 0 , 0 , 0 , 470 , 12994560000 , 0 , 0 , 235 , 2165760000 , 109334 , 1007622144 , 541440000 , 0 , inf,../recordings/acmmm2011/./1920x1200/youtube.mov,0,3173382144,3173382144,1007622144,1007622144,19008,3173363136,3173382144,1007622144,1007622144,3164147136,9216000,3173363136,1007622144,9216000,9216000,0,9216000,9216000,0
240 , 240 , 359771416 , 0 , 0 , 0 , 0 , 480 , 7464960000 , 0 , 0 , 240 , 1244160000 , 69293 , 359214912 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/npr.mov,1728,1632419136,1632420864,359214912,388260864,104768,1632314368,1632419136,388260864,388260864,1627130368,5184000,1632314368,388260864,5184000,5184000,0,5184000,5184000,0
240 , 240 , 151297040 , 0 , 0 , 0 , 0 , 480 , 7464960000 , 0 , 0 , 240 , 1244160000 , 29140 , 151061760 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/xcode.mov,0,1410534144,1410534144,151061760,166374144,941440,1409592704,1410534144,166374144,166374144,1404408704,5184000,1409592704,166374144,5184000,5184000,0,5184000,5184000,0
240 , 195 , 64136635 , 0 , 0 , 0 , 0 , 390 , 2695680000 , 0 , 0 , 195 , 449280000 , 27740 , 63912960 , 112320000 , 0 , inf,../recordings/acmmm2011/./960x600/desktop.mov,93952,515925952,516019904,63912960,66742272,1486144,514439808,515925952,66742272,66742272,512135808,2304000,514439808,66742272,2304000,2304000,0,2304000,2304000,0
240 , 240 , 240692896 , 0 , 0 , 0 , 0 , 480 , 7464960000 , 0 , 0 , 240 , 1244160000 , 46358 , 240319872 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/slideshow.mov,0,1505561472,1505561472,240319872,261402624,919232,1504642240,1505561472,261402624,261402624,1499458240,5184000,1504642240,261402624,5184000,5184000,0,5184000,5184000,0
240 , 161 , 72977417 , 0 , 0 , 0 , 0 , 322 , 2225664000 , 0 , 0 , 161 , 370944000 , 31564 , 72723456 , 92736000 , 0 , inf,../recordings/acmmm2011/./960x600/digg.mov,9216,446948352,446957568,72723456,76025856,1607040,445341312,446948352,76025856,76025856,443037312,2304000,445341312,76025856,2304000,2304000,0,2304000,2304000,0
240 , 240 , 30578360 , 0 , 0 , 0 , 0 , 480 , 3317760000 , 0 , 0 , 240 , 552960000 , 13225 , 30470400 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/document.mov,704,587770496,587771200,30470400,34818048,13058624,574711872,587770496,34818048,34818048,572407872,2304000,574711872,34818048,2304000,2304000,0,2304000,2304000,0
240 , 238 , 67512542 , 0 , 0 , 0 , 0 , 476 , 3290112000 , 0 , 0 , 238 , 548352000 , 29200 , 67276800 , 137088000 , 0 , inf,../recordings/acmmm2011/./960x600/email.mov,1024,622198848,622199872,67276800,73852416,6817664,615381184,622198848,73852416,73852416,613077184,2304000,615381184,73852416,2304000,2304000,0,2304000,2304000,0
240 , 175 , 52604199 , 0 , 0 , 0 , 0 , 350 , 2419200000 , 0 , 0 , 175 , 403200000 , 22752 , 52420608 , 100800000 , 0 , inf,../recordings/acmmm2011/./960x600/flickr.mov,42944,459081792,459124736,52420608,55930368,3376448,455705344,459081792,55930368,55930368,453401344,2304000,455705344,55930368,2304000,2304000,0,2304000,2304000,0
240 , 234 , 80173018 , 0 , 0 , 0 , 0 , 468 , 3234816000 , 0 , 0 , 234 , 539136000 , 34676 , 79893504 , 134784000 , 0 , inf,../recordings/acmmm2011/./960x600/maps.mov,2048,625957120,625959168,79893504,86827008,3460160,622496960,625957120,86827008,86827008,620192960,2304000,622496960,86827008,2304000,2304000,0,2304000,2304000,0
240 , 240 , 41678272 , 0 , 0 , 0 , 0 , 480 , 3317760000 , 0 , 0 , 240 , 552960000 , 18026 , 41531904 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/presentation.mov,0,598712832,598712832,41531904,45752832,284736,598428096,598712832,45752832,45752832,596124096,2304000,598428096,45752832,2304000,2304000,0,2304000,2304000,0
240 , 240 , 43261992 , 0 , 0 , 0 , 0 , 480 , 3317760000 , 0 , 0 , 240 , 552960000 , 18711 , 43110144 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/xcode.mov,2816,599959680,599962496,43110144,47016960,3879040,596080640,599959680,47016960,47016960,593776640,2304000,596080640,47016960,2304000,2304000,0,2304000,2304000,0
240 , 240 , 75824200 , 0 , 0 , 0 , 0 , 480 , 3317760000 , 0 , 0 , 240 , 552960000 , 32795 , 75559680 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/slideshow.mov,192,634083520,634083712,75559680,81162240,3751232,630332288,634083520,81162240,81162240,628028288,2304000,630332288,81162240,2304000,2304000,0,2304000,2304000,0
240 , 239 , 133076247 , 0 , 0 , 0 , 0 , 478 , 3303936000 , 0 , 0 , 239 , 550656000 , 57558 , 132613632 , 137664000 , 0 , inf,../recordings/acmmm2011/./960x600/npr.mov,17152,690818816,690835968,132613632,140179968,3084224,687734592,690818816,140179968,140179968,685430592,2304000,687734592,140179968,2304000,2304000,0,2304000,2304000,0
240 , 238 , 553578374 , 0 , 0 , 0 , 0 , 476 , 7402752000 , 0 , 0 , 238 , 1233792000 , 106621 , 552723264 , 308448000 , 0 , inf,../recordings/acmmm2011/./1440x900/youtube.mov,0,1799131904,1799131904,552723264,565344256,93248,1799038656,1799131904,565344256,565344000,1793854656,5184000,1799038656,565344000,5184000,5184000,0,5184000,5184000,0
240 , 231 , 245339959 , 0 , 0 , 0 , 0 , 462 , 3193344000 , 0 , 0 , 231 , 532224000 , 106115 , 244488960 , 133056000 , 0 , inf,../recordings/acmmm2011/./960x600/youtube.mov,0,782369024,782369024,244488960,250145280,246208,782122816,782369024,250145280,250145280,779818816,2304000,782122816,250145280,2304000,2304000,0,2304000,2304000,0
