Frames,Commands Sent,Bytes Transmitted,IV Num Reads,IV Bytes Read,IV Num Writes,IV Bytes Written,CP Num Reads,CP Bytes Read,CP Num Writes,CP Bytes Written,FV Num Reads,FV Bytes Read,FV Num Writes,FV Bytes Written,Pixels Mapped,Pixels Blended,PSNR,File Name,L1-Hit,L1-Miss,L1-Load,L1-Store,L1-Evict,L2-Hit,L2-Miss,L2-Load,L2-Store,L2-Evict,L3-Hit,L3-Miss,L3-Load,L3-Store,L3-Evict,Mem-Hit,Mem-Miss,Mem-Load,Mem-Store,Mem-Evict
240 , 993600 , 65622800 , 2586093 , 2744385216 , 0 , 0 , 2586333 , 40260598848 , 5718850 , 2629930496 , 2586093 , 914795072 , 0 , 0 , 62553600 , 0 , inf,../recordings/acmmm2011/./video/bourne-10-action.m4v,914787520,7552,914795072,0,0,0,15104,15104,0,0,0,15104,15104,0,0,15104,0,15104,0,0
240 , 993600 , 66258088 , 2742938 , 3049284288 , 0 , 0 , 2743178 , 41175296064 , 5798261 , 2676935296 , 2742938 , 1016428096 , 0 , 0 , 62553600 , 0 , inf,../recordings/acmmm2011/./video/bourne-13-dialog.m4v,1016421536,6560,1016428096,0,0,0,13120,13120,0,0,0,13120,13120,0,0,13120,0,13120,0,0
240 , 993600 , 94478952 , 3173744 , 3901832832 , 0 , 0 , 3173984 , 43732941696 , 9325869 , 4480259328 , 3173744 , 1300610944 , 0 , 0 , 62553600 , 0 , inf,../recordings/acmmm2011/./video/bourne-2-moderate.m4v,1300603392,7552,1300610944,0,0,0,15104,15104,0,0,0,15104,15104,0,0,15104,0,15104,0,0
240 , 2611200 , 218704192 , 7610870 , 9077483520 , 0 , 0 , 7611110 , 112796252160 , 20810024 , 10654732288 , 7610870 , 3025827840 , 0 , 0 , 167116800 , 0 , inf,../recordings/acmmm2011/./video/captain-720.mov,3025819648,8192,3025827840,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2611200 , 180233168 , 6982388 , 8497437696 , 0 , 0 , 6982628 , 111056114688 , 16001146 , 8192586752 , 6982388 , 2832479232 , 0 , 0 , 167116800 , 0 , inf,../recordings/acmmm2011/./video/limitless-720.mov,2832472064,7168,2832479232,0,0,0,14336,14336,0,0,0,14336,14336,0,0,14336,0,14336,0,0
240 , 5875200 , 330265400 , 14517744 , 16415529216 , 0 , 0 , 14517984 , 241765141248 , 26595175 , 13616729600 , 14517744 , 5471843072 , 0 , 0 , 376012800 , 0 , inf,../recordings/acmmm2011/./video/limitless-1080.mov,1176868864,6912,1176875776,0,0,0,13824,13824,0,0,0,13824,13824,0,0,13824,0,13824,0,0
240 , 5875200 , 388256240 , 15420378 , 17009336064 , 0 , 0 , 15420618 , 243546561792 , 33844030 , 17328143360 , 15420378 , 5669778688 , 0 , 0 , 376012800 , 0 , inf,../recordings/acmmm2011/./video/captain-1080.mov,1374803200,8192,1374811392,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
